name	term	lev	seq	value
"protein folding"	GO:0006457	2	c_sym_83870	-0.8178675594364527
"protein folding"	GO:0006457	2	c_sym_84729	-0.7666060422210791
"protein folding"	GO:0006457	2	c_sym_87119	-0.2664721253582114
"protein folding"	GO:0006457	2	c_sym_88031	-0.11938231331823002
"protein folding"	GO:0006457	2	c_sym_88204	0.13486903019312657
"protein folding"	GO:0006457	2	c_sym_88644	0.5216968954523413
"protein folding"	GO:0006457	2	c_sym_88985	-0.8459474769923968
"protein folding"	GO:0006457	2	c_sym_90945	0.6555539278583266
"protein folding"	GO:0006457	2	c_sym_91275	0.23847115433382934
"protein folding"	GO:0006457	2	c_sym_91425	-0.9212865345799482
"protein folding"	GO:0006457	2	c_sym_91506	0.1972209031713812
"protein folding"	GO:0006457	2	c_sym_93262	0.13032727613220635
"protein folding"	GO:0006457	2	c_sym_93353	0.9058381070606885
"protein folding"	GO:0006457	2	c_sym_93432	0.6507121968130539
"protein folding"	GO:0006457	2	c_sym_93453	-0.9441456463570174
"protein folding"	GO:0006457	2	c_sym_93917	-0.012693577178416633
"protein folding"	GO:0006457	2	c_sym_93934	0.4181697340323415
"protein folding"	GO:0006457	2	c_sym_94159	-0.04755793401415092
"protein folding"	GO:0006457	2	c_sym_94667	0.8215274473567171
"protein folding"	GO:0006457	2	c_sym_95180	-0.7707290233851024
"protein folding"	GO:0006457	2	c_sym_95706	1.947679381063566
"protein folding"	GO:0006457	2	c_sym_95791	0.09118219088241937
"protein folding"	GO:0006457	2	c_sym_96003	0.05240964044404758
"protein folding"	GO:0006457	2	c_sym_96117	0.22731587389900998
"protein folding"	GO:0006457	2	c_sym_96307	0.5217152393342961
"protein folding"	GO:0006457	2	c_sym_96654	0.27299485749465635
"protein folding"	GO:0006457	2	c_sym_97452	0.031947474937918705
"protein folding"	GO:0006457	2	c_sym_99322	0.5680743277326016
"protein folding"	GO:0006457	2	c_sym_99762	-0.051294383002659594
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_1201	-1.4538175211045985
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_4768	-0.18525565581251197
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_9285	-0.07620963588854546
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_10183	0.7812565084227086
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_11762	-0.9435734595015115
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_14094	-0.13344239750691214
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_17356	0.6785481650423372
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_17517	-0.6848259927952105
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_23107	-0.1848972604810705
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_23799	-0.65078959791835
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_26822	2.3016843719366515
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_26838	1.2563040598349313
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_27059	1.5877976980591761
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_27525	-1.3609772792748278
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_28302	1.4513610191322288
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_28947	-0.1853073588499906
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_29345	1.23192499154591
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_29429	-0.005839570489746096
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_29630	0.4851042792254263
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_29741	1.0803117331659438
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_30023	0.41367226748123787
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_30087	0.11130663281489737
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_30742	-2.025083149388026
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_30748	-0.5453431528650518
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_30817	1.9337598079753098
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_31048	-0.5078244803780129
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_31171	-0.0867443027800713
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_31954	2.169978650319551
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_33246	-0.41308241759723874
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_33564	-1.8315057152213403
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_39086	-0.38227563814106247
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_42188	-0.4801018891530878
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_55945	-1.1714436996233428
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_56956	2.3554287074444824
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_57937	-0.6200700818800365
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_58205	-0.2583400912122788
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_66833	3.2662315826640276
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_72316	-0.045888583875079055
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_72507	-0.12223638419853848
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_77644	0.3349441566634216
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_77707	2.3829382969019126
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_78534	-1.367696246575267
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_89643	-1.3980701874175647
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_92943	-0.9109462870976462
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_93094	-0.643307926243747
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_93376	-0.9873847979089301
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_93525	3.758369267565341
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_94385	-0.5493355083016874
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_96303	3.2207032472885615
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_98646	-0.05182721900444756
"anatomical structure formation involved in morphogenesis"	GO:0048646	2	c_sym_99222	-1.0961272564819882
"multi-organism process"	GO:0051704	1	c_sym_33	1.7003381073939938
"multi-organism process"	GO:0051704	1	c_sym_2275	-0.6472591537023413
"multi-organism process"	GO:0051704	1	c_sym_2654	-0.15251998151124233
"multi-organism process"	GO:0051704	1	c_sym_3518	-0.4513752265382311
"multi-organism process"	GO:0051704	1	c_sym_7010	1.182575556822894
"multi-organism process"	GO:0051704	1	c_sym_7908	-0.07255097920200267
"multi-organism process"	GO:0051704	1	c_sym_8626	-0.12097889044404539
"multi-organism process"	GO:0051704	1	c_sym_10183	0.7812565084227086
"multi-organism process"	GO:0051704	1	c_sym_10479	0.12581050729355228
"multi-organism process"	GO:0051704	1	c_sym_10724	-0.14600450512630433
"multi-organism process"	GO:0051704	1	c_sym_10770	-0.6895526239445772
"multi-organism process"	GO:0051704	1	c_sym_12792	-0.22746529876223445
"multi-organism process"	GO:0051704	1	c_sym_13267	-1.3908954170073446
"multi-organism process"	GO:0051704	1	c_sym_13444	0.9773230679649134
"multi-organism process"	GO:0051704	1	c_sym_14105	-1.4007615873610313
"multi-organism process"	GO:0051704	1	c_sym_14391	0.3734781460001915
"multi-organism process"	GO:0051704	1	c_sym_14790	1.046257384125978
"multi-organism process"	GO:0051704	1	c_sym_15757	0.5810281460339409
"multi-organism process"	GO:0051704	1	c_sym_17066_20711	0.051430974561449606
"multi-organism process"	GO:0051704	1	c_sym_20395_52450	2.7352843089138217
"multi-organism process"	GO:0051704	1	c_sym_20677	-0.2883369872401258
"multi-organism process"	GO:0051704	1	c_sym_21189	-0.04511599220795084
"multi-organism process"	GO:0051704	1	c_sym_21922	1.3290482189275552
"multi-organism process"	GO:0051704	1	c_sym_22388	0.3706904667230876
"multi-organism process"	GO:0051704	1	c_sym_23107	-0.1848972604810705
"multi-organism process"	GO:0051704	1	c_sym_26450	3.283289775557126
"multi-organism process"	GO:0051704	1	c_sym_26554	2.765769075185757
"multi-organism process"	GO:0051704	1	c_sym_26617	1.3965114605280498
"multi-organism process"	GO:0051704	1	c_sym_26634	0.2257378959336816
"multi-organism process"	GO:0051704	1	c_sym_26660	-0.14551205250599056
"multi-organism process"	GO:0051704	1	c_sym_26665	-1.1886534723216426
"multi-organism process"	GO:0051704	1	c_sym_26801	0.7280412452536132
"multi-organism process"	GO:0051704	1	c_sym_26822	2.3016843719366515
"multi-organism process"	GO:0051704	1	c_sym_26861	2.9759718727147018
"multi-organism process"	GO:0051704	1	c_sym_26871	-0.263739600466899
"multi-organism process"	GO:0051704	1	c_sym_26908	-0.985537776837425
"multi-organism process"	GO:0051704	1	c_sym_27105	-0.02305379923187021
"multi-organism process"	GO:0051704	1	c_sym_27340	1.441625149032111
"multi-organism process"	GO:0051704	1	c_sym_27399	3.055228117216383
"multi-organism process"	GO:0051704	1	c_sym_27504	1.6361491588209651
"multi-organism process"	GO:0051704	1	c_sym_27522	1.681397222690448
"multi-organism process"	GO:0051704	1	c_sym_28010	-0.8806798000466939
"multi-organism process"	GO:0051704	1	c_sym_28083	0.4098011550969327
"multi-organism process"	GO:0051704	1	c_sym_28105	-1.6416303636864598
"multi-organism process"	GO:0051704	1	c_sym_28315	-1.4046411578872953
"multi-organism process"	GO:0051704	1	c_sym_28430	-1.0858995539459675
"multi-organism process"	GO:0051704	1	c_sym_28431	4.188448215543738
"multi-organism process"	GO:0051704	1	c_sym_28628	-0.018724855546165896
"multi-organism process"	GO:0051704	1	c_sym_28818	-0.2255585555917231
"multi-organism process"	GO:0051704	1	c_sym_29831	-1.6733710311974683
"multi-organism process"	GO:0051704	1	c_sym_30192	-0.8321452463551031
"multi-organism process"	GO:0051704	1	c_sym_30321	0.3697434723060961
"multi-organism process"	GO:0051704	1	c_sym_30728	-0.9533305624245259
"multi-organism process"	GO:0051704	1	c_sym_31005	-0.003812462128595203
"multi-organism process"	GO:0051704	1	c_sym_31689	-0.5550456946921178
"multi-organism process"	GO:0051704	1	c_sym_31795	0.533276205752996
"multi-organism process"	GO:0051704	1	c_sym_31801	-0.009346838596352242
"multi-organism process"	GO:0051704	1	c_sym_31873	2.043159734789905
"multi-organism process"	GO:0051704	1	c_sym_32843	-0.5067445972210978
"multi-organism process"	GO:0051704	1	c_sym_33102	-1.288081643218243
"multi-organism process"	GO:0051704	1	c_sym_33207	1.4639548542548062
"multi-organism process"	GO:0051704	1	c_sym_34574	-0.04411820080499402
"multi-organism process"	GO:0051704	1	c_sym_34622	0.007657572459450838
"multi-organism process"	GO:0051704	1	c_sym_35147	-0.17600544980586236
"multi-organism process"	GO:0051704	1	c_sym_35643	-1.1644033811077579
"multi-organism process"	GO:0051704	1	c_sym_36309	-0.37304786806777174
"multi-organism process"	GO:0051704	1	c_sym_36623	-0.30591098538131345
"multi-organism process"	GO:0051704	1	c_sym_37443	2.030399640662149
"multi-organism process"	GO:0051704	1	c_sym_38325	0.9568868889090236
"multi-organism process"	GO:0051704	1	c_sym_38442	2.0471098066670668
"multi-organism process"	GO:0051704	1	c_sym_38872	0.4387898899468622
"multi-organism process"	GO:0051704	1	c_sym_39406	0.9842582271200289
"multi-organism process"	GO:0051704	1	c_sym_41350	-1.1320389304524365
"multi-organism process"	GO:0051704	1	c_sym_42112	1.6651005288114205
"multi-organism process"	GO:0051704	1	c_sym_42188	-0.4801018891530878
"multi-organism process"	GO:0051704	1	c_sym_42555	0.9029411936576952
"multi-organism process"	GO:0051704	1	c_sym_42575	-0.7232948777560467
"multi-organism process"	GO:0051704	1	c_sym_42865	-0.3525702431383112
"multi-organism process"	GO:0051704	1	c_sym_45355	-0.9904453159465741
"multi-organism process"	GO:0051704	1	c_sym_45621	0.3083995477417683
"multi-organism process"	GO:0051704	1	c_sym_45891	0.026916899908392834
"multi-organism process"	GO:0051704	1	c_sym_45912	2.342135802815115
"multi-organism process"	GO:0051704	1	c_sym_46335	2.5927139372608323
"multi-organism process"	GO:0051704	1	c_sym_46789	0.12372561587241941
"multi-organism process"	GO:0051704	1	c_sym_46818	1.9934705751643518
"multi-organism process"	GO:0051704	1	c_sym_49520	0.4679986426072973
"multi-organism process"	GO:0051704	1	c_sym_49802	-0.37791875787327894
"multi-organism process"	GO:0051704	1	c_sym_50996	-0.5892732417220238
"multi-organism process"	GO:0051704	1	c_sym_51069	-0.39100336151814435
"multi-organism process"	GO:0051704	1	c_sym_52446	0.01575180507612358
"multi-organism process"	GO:0051704	1	c_sym_56956	2.3554287074444824
"multi-organism process"	GO:0051704	1	c_sym_58205	-0.2583400912122788
"multi-organism process"	GO:0051704	1	c_sym_63856	0.22475077498918697
"multi-organism process"	GO:0051704	1	c_sym_63957	-1.8053443788471806
"multi-organism process"	GO:0051704	1	c_sym_69404	-0.13310839723238135
"multi-organism process"	GO:0051704	1	c_sym_70890	-0.5798054884017361
"multi-organism process"	GO:0051704	1	c_sym_71812	-0.38949689978153756
"multi-organism process"	GO:0051704	1	c_sym_72119	-0.40171501993715264
"multi-organism process"	GO:0051704	1	c_sym_73558	0.05405495807429551
"multi-organism process"	GO:0051704	1	c_sym_74163	0.240075490427264
"multi-organism process"	GO:0051704	1	c_sym_77239	-0.09990701359095808
"multi-organism process"	GO:0051704	1	c_sym_77472	2.25287841601391
"multi-organism process"	GO:0051704	1	c_sym_77843	-0.011868306893775885
"multi-organism process"	GO:0051704	1	c_sym_77934	0.059215357775097135
"multi-organism process"	GO:0051704	1	c_sym_78093	1.6858879543362888
"multi-organism process"	GO:0051704	1	c_sym_78328	2.527982950497252
"multi-organism process"	GO:0051704	1	c_sym_78880	-0.17221554136709594
"multi-organism process"	GO:0051704	1	c_sym_78946	-0.06621417425155196
"multi-organism process"	GO:0051704	1	c_sym_79538	-0.6683056021913107
"multi-organism process"	GO:0051704	1	c_sym_80130	-0.018387312165611548
"multi-organism process"	GO:0051704	1	c_sym_80282	0.8713395015853791
"multi-organism process"	GO:0051704	1	c_sym_81731	3.438123980795281
"multi-organism process"	GO:0051704	1	c_sym_86393	0.8468877735450759
"multi-organism process"	GO:0051704	1	c_sym_90784	0.04368224888258847
"multi-organism process"	GO:0051704	1	c_sym_92921	1.9296448086872569
"multi-organism process"	GO:0051704	1	c_sym_92969	-0.28556078442840516
"multi-organism process"	GO:0051704	1	c_sym_93498	1.161092065737588
"multi-organism process"	GO:0051704	1	c_sym_95210	0.5537442891312581
"multi-organism process"	GO:0051704	1	c_sym_95706	1.947679381063566
"multi-organism process"	GO:0051704	1	c_sym_95791	0.09118219088241937
"multi-organism process"	GO:0051704	1	c_sym_96003	0.05240964044404758
"multi-organism process"	GO:0051704	1	c_sym_99222	-1.0961272564819882
"positive regulation of calcium ion transport into cytosol"	GO:0010524	2	c_sym_8125	1.5323296252551184
"positive regulation of calcium ion transport into cytosol"	GO:0010524	2	c_sym_22129	-0.8373058534385905
"positive regulation of calcium ion transport into cytosol"	GO:0010524	2	c_sym_37674	-0.7003846326510041
"positive regulation of calcium ion transport into cytosol"	GO:0010524	2	c_sym_42772	-1.1978044577178286
"positive regulation of calcium ion transport into cytosol"	GO:0010524	2	c_sym_50948	0.27819768653910393
"peptidyl-lysine modification"	GO:0018205	7	c_sym_9285	-0.07620963588854546
"peptidyl-lysine modification"	GO:0018205	7	c_sym_27602	0.7811970678516318
"peptidyl-lysine modification"	GO:0018205	7	c_sym_28523	-1.265140490996158
"peptidyl-lysine modification"	GO:0018205	7	c_sym_30717	2.7431179803613714
"peptidyl-lysine modification"	GO:0018205	7	c_sym_41234	0.03565108409628456
"peptidyl-lysine modification"	GO:0018205	7	c_sym_49713	-0.4768673137179296
"peptidyl-lysine modification"	GO:0018205	7	c_sym_71663	0.2266299988618495
"peptidyl-lysine modification"	GO:0018205	7	c_sym_84124	1.9699446955120534
"peptidyl-lysine modification"	GO:0018205	7	c_sym_85287	0.529784603445312
"peptidyl-lysine modification"	GO:0018205	7	c_sym_88299	-0.18439677667633433
"peptidyl-lysine modification"	GO:0018205	7	c_sym_90476	-0.6914234715126351
"peptidyl-lysine modification"	GO:0018205	7	c_sym_95461	2.0785232773388818
"peptidyl-lysine modification"	GO:0018205	7	c_sym_96568	2.5402893647602176
"negative regulation of cellular process"	GO:0048523	2	c_sym_626	0.20013231047946428
"negative regulation of cellular process"	GO:0048523	2	c_sym_1001	-1.114268069562689
"negative regulation of cellular process"	GO:0048523	2	c_sym_2749	-0.9606410252924088
"negative regulation of cellular process"	GO:0048523	2	c_sym_3870	-1.4677112434832598
"negative regulation of cellular process"	GO:0048523	2	c_sym_3972	-0.13718055469550366
"negative regulation of cellular process"	GO:0048523	2	c_sym_4768	-0.18525565581251197
"negative regulation of cellular process"	GO:0048523	2	c_sym_5165	-0.5626983677069004
"negative regulation of cellular process"	GO:0048523	2	c_sym_6666	0.14126659465236246
"negative regulation of cellular process"	GO:0048523	2	c_sym_7769	-0.5946041916237588
"negative regulation of cellular process"	GO:0048523	2	c_sym_7785	-0.43285305895046783
"negative regulation of cellular process"	GO:0048523	2	c_sym_8125	1.5323296252551184
"negative regulation of cellular process"	GO:0048523	2	c_sym_8930	-0.04611757523745568
"negative regulation of cellular process"	GO:0048523	2	c_sym_8933	-1.3559952222506604
"negative regulation of cellular process"	GO:0048523	2	c_sym_10356	-1.3224283575283686
"negative regulation of cellular process"	GO:0048523	2	c_sym_10446	-0.1270238149091329
"negative regulation of cellular process"	GO:0048523	2	c_sym_10724	-0.14600450512630433
"negative regulation of cellular process"	GO:0048523	2	c_sym_10780	0.0765234263505673
"negative regulation of cellular process"	GO:0048523	2	c_sym_11762	-0.9435734595015115
"negative regulation of cellular process"	GO:0048523	2	c_sym_11799	0.10007509271375806
"negative regulation of cellular process"	GO:0048523	2	c_sym_12062	1.2536191927966638
"negative regulation of cellular process"	GO:0048523	2	c_sym_12648	0.6852106278156014
"negative regulation of cellular process"	GO:0048523	2	c_sym_13030	0.6942231001174657
"negative regulation of cellular process"	GO:0048523	2	c_sym_13900	-0.9800640851177292
"negative regulation of cellular process"	GO:0048523	2	c_sym_14921	-0.6122178169175665
"negative regulation of cellular process"	GO:0048523	2	c_sym_16605	-0.9562793818165995
"negative regulation of cellular process"	GO:0048523	2	c_sym_17854	-0.0785436125777224
"negative regulation of cellular process"	GO:0048523	2	c_sym_19982	-1.5645508485128818
"negative regulation of cellular process"	GO:0048523	2	c_sym_20691	-0.2581565442022609
"negative regulation of cellular process"	GO:0048523	2	c_sym_21258	-0.352566527023915
"negative regulation of cellular process"	GO:0048523	2	c_sym_22129	-0.8373058534385905
"negative regulation of cellular process"	GO:0048523	2	c_sym_23479	-0.2814063695751716
"negative regulation of cellular process"	GO:0048523	2	c_sym_26420	-0.056686651928299116
"negative regulation of cellular process"	GO:0048523	2	c_sym_26521	-1.1790851722638473
"negative regulation of cellular process"	GO:0048523	2	c_sym_26554	2.765769075185757
"negative regulation of cellular process"	GO:0048523	2	c_sym_26566	-0.5304493451629279
"negative regulation of cellular process"	GO:0048523	2	c_sym_26743	0.21159002619038628
"negative regulation of cellular process"	GO:0048523	2	c_sym_26764	3.1062805490686194
"negative regulation of cellular process"	GO:0048523	2	c_sym_26838	1.2563040598349313
"negative regulation of cellular process"	GO:0048523	2	c_sym_26894	3.5820194629821027
"negative regulation of cellular process"	GO:0048523	2	c_sym_26900	-0.4547523015296898
"negative regulation of cellular process"	GO:0048523	2	c_sym_26942	1.0262310268899415
"negative regulation of cellular process"	GO:0048523	2	c_sym_26986	2.232045196361649
"negative regulation of cellular process"	GO:0048523	2	c_sym_27028	2.0238067126101176
"negative regulation of cellular process"	GO:0048523	2	c_sym_27340	1.441625149032111
"negative regulation of cellular process"	GO:0048523	2	c_sym_27481	0.49520750389073287
"negative regulation of cellular process"	GO:0048523	2	c_sym_27747	0.8392060548445904
"negative regulation of cellular process"	GO:0048523	2	c_sym_27893	-0.6227201689114161
"negative regulation of cellular process"	GO:0048523	2	c_sym_27966	0.2176516006268861
"negative regulation of cellular process"	GO:0048523	2	c_sym_27980	-1.298758332386577
"negative regulation of cellular process"	GO:0048523	2	c_sym_28331	0.2141714204735901
"negative regulation of cellular process"	GO:0048523	2	c_sym_28505	1.3138972872229988
"negative regulation of cellular process"	GO:0048523	2	c_sym_28989	2.1674133128190847
"negative regulation of cellular process"	GO:0048523	2	c_sym_29268	-0.5673490466886366
"negative regulation of cellular process"	GO:0048523	2	c_sym_29376	-1.0088905356453277
"negative regulation of cellular process"	GO:0048523	2	c_sym_29664	0.2695443320948606
"negative regulation of cellular process"	GO:0048523	2	c_sym_29837	-0.8405323645488518
"negative regulation of cellular process"	GO:0048523	2	c_sym_29848	-0.31976694130195193
"negative regulation of cellular process"	GO:0048523	2	c_sym_30023	0.41367226748123787
"negative regulation of cellular process"	GO:0048523	2	c_sym_30097	-0.7853303368074693
"negative regulation of cellular process"	GO:0048523	2	c_sym_30135	-0.7369472046973902
"negative regulation of cellular process"	GO:0048523	2	c_sym_30321	0.3697434723060961
"negative regulation of cellular process"	GO:0048523	2	c_sym_30728	-0.9533305624245259
"negative regulation of cellular process"	GO:0048523	2	c_sym_30742	-2.025083149388026
"negative regulation of cellular process"	GO:0048523	2	c_sym_30812	1.4296754349236658
"negative regulation of cellular process"	GO:0048523	2	c_sym_31097	-1.6028576967876595
"negative regulation of cellular process"	GO:0048523	2	c_sym_31164	2.0021572924127704
"negative regulation of cellular process"	GO:0048523	2	c_sym_32205	-1.3142088095904352
"negative regulation of cellular process"	GO:0048523	2	c_sym_32881	1.6995420003827217
"negative regulation of cellular process"	GO:0048523	2	c_sym_33102	-1.288081643218243
"negative regulation of cellular process"	GO:0048523	2	c_sym_33198	0.9485819216855249
"negative regulation of cellular process"	GO:0048523	2	c_sym_33207	1.4639548542548062
"negative regulation of cellular process"	GO:0048523	2	c_sym_33545	-0.8452110599509718
"negative regulation of cellular process"	GO:0048523	2	c_sym_33624	-1.864247193089712
"negative regulation of cellular process"	GO:0048523	2	c_sym_33720	0.18945299329720527
"negative regulation of cellular process"	GO:0048523	2	c_sym_34049	-0.13140793778349466
"negative regulation of cellular process"	GO:0048523	2	c_sym_34764	-2.1091617523541366
"negative regulation of cellular process"	GO:0048523	2	c_sym_35516	-0.012014278742064321
"negative regulation of cellular process"	GO:0048523	2	c_sym_36854	0.6130846163263202
"negative regulation of cellular process"	GO:0048523	2	c_sym_37561	0.11207390743170322
"negative regulation of cellular process"	GO:0048523	2	c_sym_38202	0.7021480406550712
"negative regulation of cellular process"	GO:0048523	2	c_sym_38769	-0.7867125805008404
"negative regulation of cellular process"	GO:0048523	2	c_sym_38820	-0.13168306608289682
"negative regulation of cellular process"	GO:0048523	2	c_sym_38872	0.4387898899468622
"negative regulation of cellular process"	GO:0048523	2	c_sym_38880	-1.9356672193142321
"negative regulation of cellular process"	GO:0048523	2	c_sym_38888	-1.1219852034144087
"negative regulation of cellular process"	GO:0048523	2	c_sym_39683	-0.2826324141997858
"negative regulation of cellular process"	GO:0048523	2	c_sym_40741	0.8408048718897599
"negative regulation of cellular process"	GO:0048523	2	c_sym_40964	0.002944832744151257
"negative regulation of cellular process"	GO:0048523	2	c_sym_40979	-0.9275434985954064
"negative regulation of cellular process"	GO:0048523	2	c_sym_41139	-0.10982044129523778
"negative regulation of cellular process"	GO:0048523	2	c_sym_41168	-0.06406785301455004
"negative regulation of cellular process"	GO:0048523	2	c_sym_41305	-0.41495968731765875
"negative regulation of cellular process"	GO:0048523	2	c_sym_42772	-1.1978044577178286
"negative regulation of cellular process"	GO:0048523	2	c_sym_43902	0.2696048247993695
"negative regulation of cellular process"	GO:0048523	2	c_sym_45159	0.5647223667670034
"negative regulation of cellular process"	GO:0048523	2	c_sym_45891	0.026916899908392834
"negative regulation of cellular process"	GO:0048523	2	c_sym_46403	2.1270496468646805
"negative regulation of cellular process"	GO:0048523	2	c_sym_46955	-0.6804475143924407
"negative regulation of cellular process"	GO:0048523	2	c_sym_47290	-0.1499056995625631
"negative regulation of cellular process"	GO:0048523	2	c_sym_49866	0.05305111829168209
"negative regulation of cellular process"	GO:0048523	2	c_sym_50314	-1.1587647892999224
"negative regulation of cellular process"	GO:0048523	2	c_sym_51827	1.6327774391066592
"negative regulation of cellular process"	GO:0048523	2	c_sym_51846	-0.21335334107404616
"negative regulation of cellular process"	GO:0048523	2	c_sym_53939	-0.9580747877251875
"negative regulation of cellular process"	GO:0048523	2	c_sym_54219	-0.022006496310501392
"negative regulation of cellular process"	GO:0048523	2	c_sym_59761	0.3452345291041513
"negative regulation of cellular process"	GO:0048523	2	c_sym_60596	1.045530221170985
"negative regulation of cellular process"	GO:0048523	2	c_sym_61166	-0.05598933336313489
"negative regulation of cellular process"	GO:0048523	2	c_sym_63605	0.34928011780363527
"negative regulation of cellular process"	GO:0048523	2	c_sym_67268	1.7771242704088934
"negative regulation of cellular process"	GO:0048523	2	c_sym_67291	0.4580022520446717
"negative regulation of cellular process"	GO:0048523	2	c_sym_67536	1.23691012257652
"negative regulation of cellular process"	GO:0048523	2	c_sym_67924	-0.8220933366544421
"negative regulation of cellular process"	GO:0048523	2	c_sym_69650	0.08006500159212016
"negative regulation of cellular process"	GO:0048523	2	c_sym_72316	-0.045888583875079055
"negative regulation of cellular process"	GO:0048523	2	c_sym_77158	1.9261630907733207
"negative regulation of cellular process"	GO:0048523	2	c_sym_77344	-0.5424279117692583
"negative regulation of cellular process"	GO:0048523	2	c_sym_77471	0.2427628003405661
"negative regulation of cellular process"	GO:0048523	2	c_sym_77484	-0.018671451867371992
"negative regulation of cellular process"	GO:0048523	2	c_sym_77771	-0.8435219259421844
"negative regulation of cellular process"	GO:0048523	2	c_sym_78122	0.38092322794199784
"negative regulation of cellular process"	GO:0048523	2	c_sym_79538	-0.6683056021913107
"negative regulation of cellular process"	GO:0048523	2	c_sym_80235	0.33383463404694697
"negative regulation of cellular process"	GO:0048523	2	c_sym_88386	2.7627180736854973
"negative regulation of cellular process"	GO:0048523	2	c_sym_89812	-0.4873531723198088
"negative regulation of cellular process"	GO:0048523	2	c_sym_92358	-0.14426535659950782
"negative regulation of cellular process"	GO:0048523	2	c_sym_92879	2.8105689803235183
"negative regulation of cellular process"	GO:0048523	2	c_sym_92883	-1.6394499308202715
"negative regulation of cellular process"	GO:0048523	2	c_sym_93097	-1.177730636674353
"negative regulation of cellular process"	GO:0048523	2	c_sym_93414	-4.772254814018027
"negative regulation of cellular process"	GO:0048523	2	c_sym_94184	-1.0900054735800067
"negative regulation of cellular process"	GO:0048523	2	c_sym_94244	-1.398171218818247
"negative regulation of cellular process"	GO:0048523	2	c_sym_94693	-0.4955876811509088
"negative regulation of cellular process"	GO:0048523	2	c_sym_95210	0.5537442891312581
"negative regulation of cellular process"	GO:0048523	2	c_sym_95604	1.2085349363610487
"negative regulation of cellular process"	GO:0048523	2	c_sym_95881	1.6654654660444101
"negative regulation of cellular process"	GO:0048523	2	c_sym_97015	4.004480420477146
"negative regulation of cellular process"	GO:0048523	2	c_sym_98213	-1.5016395057468932
"negative regulation of cellular process"	GO:0048523	2	c_sym_98311	-0.1752721735987792
"negative regulation of cellular process"	GO:0048523	2	c_sym_98478	0.6761982380717908
"negative regulation of cellular process"	GO:0048523	2	c_sym_101513	-0.4493687588465393
